1000 66092
2 37 0.5229282901283253
2 38 0.9150249290244131
2 39 0.5432962457872759
2 40 0.7287314698764795
2 41 0.5501549283992909
2 42 0.7796989444587263
2 43 0.8947202602047707
2 44 0.8397635880555222
2 45 0.8935787351223059
2 46 0.8647683774497767
2 48 0.5691172537892611
2 49 0.9052027878700039
2 50 0.8020061197910064
2 51 0.5411021847588193
2 52 0.6920148337579715
2 53 0.9725511703372353
2 54 0.8065743212933487
2 55 0.961343128152099
2 56 0.7429518916739134
2 57 0.7260568898291979
2 58 0.8216491134238013
2 60 0.589098918712205
2 61 0.5431919193483319
2 63 0.6874415574670107
2 64 0.5655400706266528
2 65 0.6337258357168579
2 66 0.7773998408253842
2 67 0.7926142856532303
2 68 0.9826078413245225
2 69 0.9665626756200869
2 70 0.7100532162660698
2 71 0.9648936723125707
2 72 0.6058527344593172
2 73 0.8170225426299353
2 76 0.8652406797652835
2 77 0.7359752637940604
2 78 0.8330455060557505
2 79 0.7896454372126883
2 80 0.5836969698945461
2 81 0.8008642749557551
2 83 0.8140861664151147
2 85 0.537331205368767
2 87 0.6377974726875695
2 88 0.9441763322729719
2 90 0.8295986615001324
2 91 0.5860293845768414
2 94 0.9684274140798588
2 95 0.5077837480688054
2 96 0.943951969845646
2 97 0.7194068457752535
2 98 0.8535110989259234
2 99 0.6022661045025597
2 100 0.8359278204875434
2 101 0.8010623889332518
2 102 0.9893280399482838
2 104 0.5194561366919459
2 105 0.8780822963983677
2 106 0.6362807450022767
2 107 0.8585794419772708
2 111 0.6909414191393327
2 112 0.6196114514852753
2 113 0.8409279843736421
2 114 0.7059348039282873
2 115 0.8260196806112376
2 116 0.5363219867769753
2 118 0.93656694158241
2 119 0.5710846978926077
2 120 0.8282730082349214
2 121 0.7127006119326803
2 124 0.7871372798010907
2 125 0.6498851148136425
2 126 0.6854960874681477
2 127 0.5447831728244836
2 129 0.9005841183864323
2 130 0.8155017607870307
2 131 0.7261107693681759
2 132 0.7408839288491347
2 133 0.686843852216257
2 134 0.8101899101414574
2 136 0.5535187100140706
2 137 0.8784820434867064
2 138 0.8271872220723313
2 139 0.51581159503727
2 140 0.6091949800575859
2 142 0.687738241345927
2 144 0.6208478598461517
2 145 0.7659717198165494
2 146 0.6261429908411167
2 147 0.8853702349318808
2 148 0.7337951265731635
2 149 0.8159935069688788
2 150 0.7600778123588077
2 151 0.8395458055674364
2 152 0.5314336595475696
2 154 0.9161982280891603
2 155 0.6873527767856645
2 156 0.9671663945288314
2 157 0.8570796995972776
2 159 0.9709818352019903
2 161 0.9313899442370229
2 163 0.9131835858066002
2 164 0.6999784182951769
2 165 0.9946973484013515
3 4 0.8279662392194178
3 5 0.7056261979596183
3 8 0.5791682793526076
3 9 0.9169695655931591
3 10 0.6352324536975221
3 12 0.6055041909733658
3 13 0.7636394068084755
3 14 0.6448116270557973
3 17 0.9985764429282624
3 19 0.570595342317529
3 20 0.9297885067597658
3 21 0.6555307278239619
3 22 0.882645367905262
3 23 0.915202689337762
3 24 0.7527688337347641
3 25 0.8274778312612545
3 26 0.7188604262151083
3 28 0.6098986650750479
3 30 0.7845616309860552
3 31 0.5893989401936142
3 32 0.8285035950135449
3 33 0.9174577229122385
3 34 0.9414637506154718
3 35 0.8073570333741034
3 36 0.6176148580856746
3 37 0.5977729158611611
3 38 0.9572175290523821
3 39 0.5246713818880422
3 40 0.6085783428541542
3 41 0.5035164474659886
3 42 0.7593723770418599
3 43 0.8382682210419465
3 44 0.5149966741960776
3 45 0.8604759145331426
3 46 0.737894911313518
3 47 0.6458753928606508
3 50 0.7039294537101091
3 51 0.8124522029430791
3 53 0.7811254811011393
3 54 0.7862421304097578
3 55 0.9536206373801195
3 56 0.8378752463449773
3 58 0.6845006168999204
3 59 0.5491081775853848
3 60 0.9056874278313346
3 62 0.7496743890111881
3 63 0.7381894406348617
3 64 0.662654102246375
3 66 0.9967291696197915
3 67 0.7069742855693086
3 68 0.9497957819286298
3 69 0.5876202528397874
3 70 0.7595712959103427
3 71 0.5985297959080984
3 72 0.615606487994067
3 74 0.9384189924746573
3 75 0.5987738444836403
3 76 0.7026457969951605
3 78 0.8666421232150341
3 80 0.5471701958738444
3 81 0.7906483242282745
3 83 0.6774995141482869
3 84 0.574087365792673
3 86 0.588686513969835
3 87 0.5383468231807209
3 88 0.71278263032388
3 89 0.9953773864801566
3 92 0.6661242316802933
3 93 0.6345685856537919
3 94 0.6240937586281797
3 95 0.5357402427191691
3 98 0.5478134329163371
3 99 0.7375034729686842
3 100 0.5985371079888744
3 101 0.7378121075215512
3 102 0.8621455153685782
3 103 0.6337700738377028
3 104 0.7206930696642597
3 106 0.8663518540414656
3 109 0.5112698860319616
3 110 0.7381560525376187
3 111 0.5744073440128441
3 112 0.6131605386126604
3 113 0.5737026608967064
3 114 0.8058543922393019
3 115 0.8185002261879446
3 116 0.7994994994502633
3 117 0.8980453689321221
3 118 0.9697279314896852
3 119 0.9789315716059221
3 120 0.8708807230016429
3 122 0.7683206010913055
3 123 0.6373479176278848
3 124 0.62112257865737
3 125 0.5334995119539843
3 126 0.8839449845564081
3 127 0.9456378698805458
3 128 0.569226502205785
3 129 0.8276774674313764
3 130 0.7521482697788668
3 131 0.501018473454544
3 132 0.7490633461139957
3 133 0.7808894199268026
3 134 0.883397570415889
3 136 0.9133694601777385
3 137 0.592809985824011
3 138 0.6283575113502398
3 139 0.6143013228637627
3 140 0.91241984639687
3 141 0.8326809124926098
3 142 0.7719161182542926
3 143 0.9424895822164169
3 144 0.9460303157121221
3 146 0.7775066754844462
3 147 0.9829358300121717
3 148 0.9944732261258542
3 149 0.6512253248039677
3 150 0.9296302963496391
3 152 0.7340048122629851
3 153 0.9560881450129668
3 154 0.505014876683205
3 155 0.9859091642962314
3 156 0.8274960735860184
3 158 0.5159812964285782
3 159 0.9684490949314195
3 160 0.9920411618782412
3 161 0.6929326016735566
3 162 0.6166009381040216
3 163 0.6750813127256454
3 164 0.6638562100188427
3 165 0.5941715638883125
4 5 0.6873143210490513
4 7 0.6698543470919073
4 8 0.8370372317825175
4 9 0.8031362051509574
4 10 0.9585974608387541
4 11 0.8610450791853832
4 12 0.8261595322180741
4 13 0.5912549049413034
4 14 0.5639265714486226
4 16 0.8794795340272432
4 17 0.8813548524139867
4 19 0.9684579657651429
4 20 0.5726162084964947
4 21 0.5025744883915166
4 22 0.7453631934734377
4 23 0.8067890338731853
4 24 0.6525147479956808
4 25 0.7132717705165279
4 26 0.6679922145439607
4 27 0.6854554133600566
4 28 0.531434725998809
4 30 0.8056618447212058
4 31 0.5166448487025417
4 32 0.5563352842750109
4 33 0.5670741019166371
4 34 0.7289708670172022
4 35 0.7530698994882128
4 36 0.6113634411584878
4 38 0.9126406267375053
4 39 0.5712716026245459
4 41 0.9130317139283463
4 43 0.8260785688119646
4 44 0.7865843885740125
4 45 0.5927100232581859
4 46 0.9014509427746201
4 47 0.593672127218855
4 48 0.7992473587504862
4 50 0.974384135302818
4 51 0.9973070536317241
4 52 0.6686217046994214
4 53 0.9348681969753202
4 57 0.537791059567182
4 58 0.5874125493356147
4 59 0.6680319627054623
4 60 0.8635417898200657
4 61 0.6789151612610003
4 62 0.7441479046137415
4 64 0.531453030320528
4 65 0.9340805363728519
4 66 0.6396707739547773
4 67 0.7736514929831271
4 68 0.5284444798077774
4 71 0.6249713126998241
4 72 0.681377682466677
4 73 0.8673095061811738
4 74 0.8473275892339904
4 76 0.9261902060200392
4 78 0.7989561626466009
4 80 0.8037646043117108
4 81 0.7067277385520646
4 82 0.794410642779813
4 83 0.9532194268272416
4 85 0.961636890053607
4 86 0.8597504131833804
4 87 0.7647044534422873
4 88 0.9247686994705894
4 90 0.6870718245756735
4 91 0.6887535008604193
4 92 0.5760784692384235
4 93 0.755539529601974
4 94 0.5774229802749629
4 95 0.675149913120533
4 96 0.8244699507135492
4 97 0.8701361641471884
4 98 0.9703928471162269
4 99 0.7331651672198991
4 100 0.9919009152920188
4 101 0.6705206918123955
4 102 0.7921577634748134
4 103 0.6324860573941611
4 104 0.8643983999716619
4 105 0.9271982330356594
4 106 0.6784804421402924
4 107 0.7936951667383003
4 108 0.6501807017743393
4 109 0.7572637929361038
4 110 0.5821714941800711
4 111 0.5948274385775233
4 113 0.6920678829737195
4 114 0.528313766479124
4 115 0.7972736221495509
4 116 0.5032239875023985
4 117 0.8708585677700293
4 118 0.6500439160237603
4 119 0.5947124821109995
4 121 0.9797998741513313
4 122 0.8590105820311902
4 123 0.7213176750977264
4 124 0.6223475599465128
4 125 0.6321078969214691
4 126 0.8113915762114128
4 129 0.9874728641919012
4 130 0.6390139595414045
4 131 0.5829635220162455
4 132 0.6769756634634438
4 134 0.5819848057763285
4 135 0.8203297060681818
4 136 0.9593370606235989
4 137 0.709023160252971
4 138 0.9481977369116793
4 139 0.9184219070828934
4 140 0.954790991464294
4 141 0.9061571529240875
4 142 0.6246896068220036
4 143 0.8399741584597648
4 144 0.5147613422694863
4 145 0.9868576164646846
4 147 0.8011840836282079
4 148 0.5837998935201079
4 150 0.8533245532637972
4 151 0.6816246717764797
4 152 0.8069665627413009
4 153 0.5202213965363849
4 154 0.9990597697773433
4 155 0.7955196969800911
4 156 0.6988712887804651
4 157 0.7835933327756051
4 158 0.611632697515112
4 159 0.9315885866084694
4 160 0.7480467124949832
4 161 0.7702713751260548
4 162 0.5238285940643891
4 163 0.9992560982604832
4 164 0.7623194630971966
4 165 0.7865348130240342
5 6 0.7602082141257107
5 7 0.944429446134058
5 8 0.7030434757650048
5 9 0.8905717717090273
5 10 0.7033937542221517
5 12 0.6856333278316169
5 13 0.7725889262656367
5 15 0.7524515117562705
5 16 0.802154411697469
5 17 0.6267506457495072
5 18 0.7680324739656567
5 23 0.6732816935441572
5 24 0.8896866511372985
5 25 0.8105605497233626
5 26 0.5147067079859198
5 27 0.6970302010136327
5 28 0.8476115906851054
5 29 0.7041100387178237
5 31 0.5217893056673918
5 32 0.7260025177471403
5 33 0.9514028683109205
5 34 0.8240062876495253
5 35 0.7726139247776549
5 37 0.9494004865773236
5 38 0.5342102426516573
5 41 0.8104850667318896
5 42 0.6085115825948355
5 44 0.8156074952011327
5 45 0.8828983866281361
5 46 0.7885162118747152
5 47 0.8394765064581295
5 48 0.8097698735762966
5 49 0.9467049878141496
5 50 0.5385207622857501
5 51 0.5972260317933752
5 53 0.7411869888196547
5 55 0.9744248779781662
5 56 0.8492114400045672
5 59 0.5557807480065682
5 61 0.9813780176193164
5 63 0.5016266352903792
5 64 0.6491220298437007
5 65 0.9081646845936003
5 66 0.5340711010105299
5 68 0.6961891338020599
5 70 0.6622019784977193
5 71 0.9694893142742221
5 73 0.8500626800156877
5 74 0.8289958116421046
5 75 0.6748685429103828
5 76 0.6906216512843063
5 78 0.8788660715687178
5 79 0.9194797579415808
5 80 0.7150043700993682
5 81 0.7761509412080038
5 82 0.5133785029264009
5 85 0.6461656622777465
5 87 0.8848046754465835
5 88 0.7661162078497221
5 89 0.9307122941263397
5 90 0.721228590778117
5 91 0.8992921439093995
5 92 0.6139656257443742
5 93 0.6678680859487255
5 95 0.7239867104482166
5 96 0.9766637703878229
5 97 0.9705573538670509
5 98 0.8636647714816663
5 99 0.6191137806777702
5 101 0.9496006354434441
5 103 0.9436632639959973
5 104 0.5433933484222881
5 105 0.6101928858503394
5 107 0.9919108943684058
5 108 0.6848497599933254
5 110 0.6865704511452227
5 111 0.9385909205669714
5 113 0.8427224083314993
5 114 0.5806732010639404
5 116 0.6674019725219695
5 117 0.8577866472232314
5 118 0.6781087825878288
5 120 0.8977754461531349
5 121 0.8421999178411562
5 122 0.6173388080496806
5 123 0.7118129482751463
5 124 0.9345211767464241
5 125 0.9218361209586564
5 126 0.739310449672367
5 127 0.9821031768229429
5 128 0.5752714310491208
5 130 0.8207561251813562
5 131 0.6603839787553709
5 132 0.9103050899058077
5 133 0.5246725588424794
5 134 0.6523379042039493
5 137 0.5707779061452497
5 138 0.6779815710629349
5 139 0.8187572792569644
5 140 0.6127912840196852
5 141 0.5598799769008682
5 142 0.897341369439974
5 143 0.5561574148389721
5 144 0.8848108222792004
5 145 0.6960695138794919
5 146 0.9755894183338683
5 147 0.8306172480399123
5 149 0.627211958558455
5 150 0.5805762814332465
5 151 0.9911692581060163
5 152 0.7089678666938638
5 153 0.7860685187291951
5 154 0.8976226699427933
5 155 0.6242325542120614
5 156 0.6014870540791188
5 158 0.7963088052416747
5 159 0.5887664848553258
5 161 0.5115562924179207
5 163 0.6901103492684932
5 164 0.6929000505877845
5 165 0.5055528603959525
6 7 0.8078978510522181
6 9 0.8115800622480913
6 11 0.8920778743568596
6 12 0.8249528218309092
6 13 0.687207811158089
6 14 0.6155285304641953
6 15 0.6034250568365385
6 16 0.8068090017354117
6 17 0.7515082321168809
6 18 0.8876885670176353
6 19 0.6963515958957649
6 20 0.6798070742317878
6 22 0.5213016752258588
6 25 0.6241013239672888
6 26 0.6668338517287823
6 27 0.7650017437273133
6 28 0.8245028910399845
6 29 0.5667987726167375
6 30 0.627876218985773
6 31 0.7820256904578309
6 32 0.535445690235949
6 34 0.8457723103696226
6 35 0.8912773987097669
6 36 0.8051448031708215
6 37 0.9444309011600368
6 38 0.5143043677729454
6 41 0.5089099766760269
6 42 0.5102805612584995
6 43 0.9685984616939973
6 44 0.7702865797008553
6 45 0.8173379910433539
6 46 0.9319022946940172
6 47 0.747805890299575
6 48 0.7329156332487641
6 49 0.7317620117542152
6 50 0.6767606599387799
6 51 0.7303651563347189
6 52 0.5050648490940899
6 53 0.8707770259396816
6 54 0.5949036090563516
6 55 0.730511412419121
6 56 0.9198993413959444
6 57 0.8186280702682291
6 58 0.826943895190923
6 59 0.8585882125368114
6 60 0.5139605464622766
6 61 0.5491362133268218
6 62 0.8561849923288536
6 63 0.6805497854895415
6 64 0.9179760509180732
6 66 0.824812243944902
6 68 0.8715254374356178
6 70 0.8277053194287605
6 71 0.7380976859074383
6 72 0.91358140116126
6 74 0.8642721379072944
6 75 0.7608947164748723
6 76 0.8375399501582699
6 77 0.9600693497698444
6 78 0.5571662071623091
6 81 0.7081496550491002
6 82 0.973570164249888
6 83 0.7712759315215147
6 84 0.8171513365823084
6 85 0.9981396981801756
6 86 0.639016062584153
6 87 0.6379597862028055
6 88 0.8458608644840935
6 89 0.5643484603812248
6 90 0.8488147132554256
6 91 0.6760907962416982
6 93 0.8865451281660013
6 96 0.7479579314913485
6 98 0.5584599684809197
6 99 0.7733819541686069
6 101 0.6524869079942989
6 102 0.5799927498089922
6 103 0.6002233586802262
6 104 0.9826599477612159
6 105 0.5501733085114715
6 107 0.955696242175831
6 108 0.9387435580286667
6 109 0.7414234277992549
6 110 0.8002757641136589
6 112 0.8703647070504096
6 115 0.5543750226434487
6 117 0.5426205466927179
6 118 0.5343628128469159
6 120 0.9333191401436575
6 123 0.6363179138338743
6 125 0.6227376062485994
6 126 0.7726868638390435
6 127 0.7159239475082413
6 128 0.710380239462232
6 129 0.7043472069630993
6 130 0.7628851982470503
6 133 0.9256552122105022
6 134 0.8988463930959343
6 135 0.7014092102386871
6 136 0.8629873904747929
6 137 0.9826530154937108
6 138 0.7931667128184876
6 139 0.7635297552943727
6 141 0.6743632874410547
6 142 0.5415307639837191
6 143 0.8405880586080873
6 144 0.77014997766838
6 146 0.9617148814245583
6 147 0.768036935676883
6 148 0.5170211420083902
6 149 0.7509618376298837
6 150 0.7913645058143208
6 151 0.6934187669771582
6 152 0.7974762863080576
6 153 0.9195653485543187
6 154 0.5041972877378926
6 156 0.7067988546897821
6 157 0.5118609622673438
6 159 0.6959566340261145
6 160 0.7614252004984167
6 161 0.7987964511366513
6 162 0.5635638384418529
6 163 0.8362963169311112
6 164 0.5265677598651004
6 165 0.627054091436956
7 8 0.718220991174467
7 9 0.8597651956290835
7 10 0.885794244198861
7 11 0.6322880462096903
7 12 0.571767012769131
7 13 0.5949820453217323
7 14 0.6136290271804766
7 15 0.8722799072001899
7 16 0.6945426752858266
7 17 0.9611165452045276
7 18 0.9196039394606723
7 20 0.9517381648210146
7 21 0.6611108924294559
7 22 0.7116248658427005
7 23 0.8645619578373287
7 24 0.8640068025293797
7 25 0.6530324378964154
7 26 0.7239531481358883
7 28 0.5055983681035212
7 29 0.6998719155081309
7 30 0.7109793059600369
7 31 0.7783726112249891
7 34 0.8060843652507276
7 36 0.8103037034723014
7 37 0.8833790963980108
7 38 0.7298283826082559
7 40 0.8196879134432583
7 41 0.8009593955446548
7 42 0.9389318992811118
7 43 0.765953919428757
7 44 0.6700527784065424
7 46 0.9153120838838841
7 47 0.7274245330584965
7 49 0.7269796194920723
7 50 0.834330709338948
7 51 0.6706025699357478
7 52 0.7953352446814581
7 53 0.9418475711975896
7 54 0.6968361603713207
7 57 0.6401814080863495
7 58 0.5217586562450849
7 59 0.6538629890424585
7 60 0.8499237222422591
7 62 0.5436729417792711
7 64 0.855951800184537
7 66 0.9163131071780626
7 67 0.727407774823013
7 68 0.6562363512456266
7 69 0.7000583007695977
7 70 0.9474602430898016
7 71 0.5502730852718886
7 73 0.5784301045905583
7 74 0.9847398565315705
7 75 0.5719256739515044
7 77 0.9746075047490443
7 80 0.8058181820953085
7 81 0.6226707433037783
7 82 0.8483800884562929
7 83 0.5416744212367515
7 85 0.8256664676945142
7 86 0.5127934213554824
7 87 0.6377941470680534
7 88 0.7517525723945586
7 89 0.6638409380786967
7 91 0.9134265706859902
7 92 0.5008814797644215
7 93 0.8091938440555596
7 94 0.5846781857054388
7 95 0.818257534736008
7 97 0.924427024727138
7 99 0.8069865203168056
7 100 0.7474223952553718
7 103 0.7396447007334703
7 104 0.953313862069419
7 105 0.5118634798784784
7 106 0.6881844021054591
7 109 0.5861640827733379
7 110 0.9662648977935473
7 111 0.6764999404822355
7 112 0.9970814281521025
7 113 0.6679730791311147
7 114 0.8511913689557977
7 115 0.7582536724588349
7 117 0.7218043391889384
7 118 0.5636374435839471
7 119 0.7111758394958545
7 120 0.5239520801557243
7 121 0.5176523134633788
7 122 0.6322363075053947
7 123 0.6695749162478227
7 124 0.5064050996343938
7 125 0.8805241515534921
7 126 0.543487800463732
7 127 0.5404182502919832
7 128 0.8682561005159439
7 129 0.6596284773541339
7 130 0.6291751689123004
7 131 0.8696497536450549
7 132 0.6506971017004681
7 133 0.8816919918818453
7 134 0.7448840174574314
7 136 0.9952217470003756
7 137 0.6186928211328862
7 138 0.6600012928662491
7 139 0.5486170150638807
7 140 0.9564974886512663
7 141 0.8292640468807804
7 143 0.9762604932112211
7 144 0.9314975024585526
7 145 0.5980808559886563
7 146 0.605600525204145
7 147 0.8956850715869934
7 148 0.5190202548109122
7 149 0.7326821985206438
7 151 0.7724383118036697
7 152 0.7198765215314998
7 153 0.521155710183576
7 154 0.720285050009624
7 155 0.8346159119482022
7 156 0.577622038311483
7 157 0.7235736530375876
7 158 0.7551999081071756
7 159 0.8588269692761115
7 160 0.6207581369905835
7 161 0.5875659485601945
7 162 0.528640900265235
7 163 0.9133211437395188
7 164 0.5769412746402667
7 165 0.5488363609188935
8 9 0.7950158594836805
8 10 0.7658682771182888
8 11 0.8324235629797201
8 13 0.7844262583057255
8 14 0.9084149148568288
8 16 0.8179075415845063
8 17 0.6865149531364643
8 18 0.7005071525121547
8 21 0.7964290328615331
8 22 0.7718498733251513
8 24 0.6501396753610833
8 27 0.5819521320074263
8 28 0.5459600171976884
8 29 0.8999735312716957
8 30 0.5401533038269566
8 31 0.7713707736519988
8 32 0.9155452054372717
8 33 0.6427315706392582
8 34 0.5720342932028262
8 35 0.57434931017935
8 36 0.9222660770378486
8 38 0.5905809367741544
8 41 0.9533609366948355
8 43 0.8859490332311077
8 44 0.5435411662223028
8 46 0.9733703869876069
8 48 0.9369184722472528
8 49 0.8176636786123745
8 50 0.9252467847468075
8 51 0.7702700266684224
8 52 0.8507283379545498
8 53 0.816221312002487
8 54 0.6387490606707036
8 55 0.9381980832677677
8 57 0.9765173775306837
8 60 0.8284648477535832
8 61 0.6141728552255645
8 62 0.7177354569756191
8 63 0.6994218618939854
8 64 0.9897175026105676
8 65 0.5002176287485709
8 66 0.7899953633507975
8 68 0.9411714162588688
8 71 0.9062854399697865
8 73 0.6574768098583673
8 74 0.8269271485662052
8 76 0.5789092430629135
8 77 0.6332287288398508
8 79 0.787061663889818
8 80 0.7020732247156789
